vintage,months_on_books,n_loans_originated,n_active,n_defaulted_cumulative,cumulative_default_rate,marginal_default_rate,avg_pd_at_origination,avg_credit_score
2018Q2,28,1281,880,228,0.177986,0.002273,0.021593,716.2
2018Q2,29,1281,878,229,0.178767,0.001139,0.021593,716.2
2018Q2,30,1281,877,229,0.178767,0.0,0.021593,716.2
2018Q2,31,1281,877,230,0.179547,0.00114,0.021593,716.2
2018Q2,32,1281,876,232,0.181109,0.002283,0.021593,716.2
2018Q2,33,1281,874,233,0.181889,0.001144,0.021593,716.2
2018Q2,34,1281,873,233,0.181889,0.0,0.021593,716.2
2018Q2,35,1281,873,234,0.18267,0.001145,0.021593,716.2
2018Q2,36,1281,872,237,0.185012,0.00344,0.021593,716.2
2018Q2,37,1281,662,240,0.187354,0.004532,0.021593,716.2
2018Q2,38,1281,659,242,0.188915,0.003035,0.021593,716.2
2018Q2,39,1281,657,245,0.191257,0.004566,0.021593,716.2
2018Q2,40,1281,654,245,0.191257,0.0,0.021593,716.2
2018Q2,41,1281,654,247,0.192818,0.003058,0.021593,716.2
2018Q2,42,1281,652,248,0.193599,0.001534,0.021593,716.2
2018Q2,43,1281,651,248,0.193599,0.0,0.021593,716.2
2018Q2,44,1281,651,248,0.193599,0.0,0.021593,716.2
2018Q2,45,1281,651,249,0.194379,0.001536,0.021593,716.2
2018Q2,46,1281,650,251,0.195941,0.003077,0.021593,716.2
2018Q2,47,1281,648,254,0.198283,0.00463,0.021593,716.2
2018Q2,48,1281,645,255,0.199063,0.00155,0.021593,716.2
2018Q2,49,1281,406,256,0.199844,0.002463,0.021593,716.2
2018Q2,50,1281,405,256,0.199844,0.0,0.021593,716.2
2018Q2,51,1281,405,257,0.200625,0.002469,0.021593,716.2
2018Q2,52,1281,404,257,0.200625,0.0,0.021593,716.2
2018Q2,53,1281,404,258,0.201405,0.002475,0.021593,716.2
2018Q2,54,1281,403,258,0.201405,0.0,0.021593,716.2
2018Q2,55,1281,403,259,0.202186,0.002481,0.021593,716.2
2018Q2,56,1281,402,260,0.202966,0.002488,0.021593,716.2
2018Q2,57,1281,401,260,0.202966,0.0,0.021593,716.2
2018Q2,58,1281,401,260,0.202966,0.0,0.021593,716.2
2018Q2,59,1281,401,260,0.202966,0.0,0.021593,716.2
2018Q2,60,1281,401,260,0.202966,0.0,0.021593,716.2
2018Q3,1,1414,1414,1,0.000707,0.000707,0.020654,715.8
2018Q3,2,1414,1413,1,0.000707,0.0,0.020654,715.8
2018Q3,3,1414,1413,2,0.001414,0.000708,0.020654,715.8
2018Q3,4,1414,1412,5,0.003536,0.002125,0.020654,715.8
2018Q3,5,1414,1409,8,0.005658,0.002129,0.020654,715.8
2018Q3,6,1414,1406,9,0.006365,0.000711,0.020654,715.8
2018Q3,7,1414,1405,15,0.010608,0.00427,0.020654,715.8
2018Q3,8,1414,1399,16,0.011315,0.000715,0.020654,715.8
2018Q3,9,1414,1398,20,0.014144,0.002861,0.020654,715.8
2018Q3,10,1414,1394,22,0.015559,0.001435,0.020654,715.8
2018Q3,11,1414,1392,26,0.018388,0.002874,0.020654,715.8
2018Q3,12,1414,1388,30,0.021216,0.002882,0.020654,715.8
2018Q3,13,1414,1313,31,0.021924,0.000762,0.020654,715.8
2018Q3,14,1414,1312,34,0.024045,0.002287,0.020654,715.8
2018Q3,15,1414,1309,36,0.02546,0.001528,0.020654,715.8
2018Q3,16,1414,1307,37,0.026167,0.000765,0.020654,715.8
2018Q3,17,1414,1306,38,0.026874,0.000766,0.020654,715.8
2018Q3,18,1414,1305,38,0.026874,0.0,0.020654,715.8
2018Q3,19,1414,1305,56,0.039604,0.013793,0.020654,715.8
2018Q3,20,1414,1287,104,0.07355,0.037296,0.020654,715.8
2018Q3,21,1414,1239,156,0.110325,0.041969,0.020654,715.8
2018Q3,22,1414,1187,203,0.143564,0.039596,0.020654,715.8
2018Q3,23,1414,1140,224,0.158416,0.018421,0.020654,715.8
2018Q3,24,1414,1119,225,0.159123,0.000894,0.020654,715.8
2018Q3,25,1414,1007,230,0.162659,0.004965,0.020654,715.8
2018Q3,26,1414,1002,231,0.163366,0.000998,0.020654,715.8
2018Q3,27,1414,1001,232,0.164074,0.000999,0.020654,715.8
2018Q3,28,1414,1000,233,0.164781,0.001,0.020654,715.8
2018Q3,29,1414,999,234,0.165488,0.001001,0.020654,715.8
2018Q3,30,1414,998,235,0.166195,0.001002,0.020654,715.8
2018Q3,31,1414,997,238,0.168317,0.003009,0.020654,715.8
2018Q3,32,1414,994,242,0.171146,0.004024,0.020654,715.8
2018Q3,33,1414,990,244,0.17256,0.00202,0.020654,715.8
2018Q3,34,1414,988,245,0.173267,0.001012,0.020654,715.8
2018Q3,35,1414,987,246,0.173975,0.001013,0.020654,715.8
2018Q3,36,1414,986,248,0.175389,0.002028,0.020654,715.8
2018Q3,37,1414,755,249,0.176096,0.001325,0.020654,715.8
2018Q3,38,1414,754,251,0.177511,0.002653,0.020654,715.8
2018Q3,39,1414,752,251,0.177511,0.0,0.020654,715.8
2018Q3,40,1414,752,252,0.178218,0.00133,0.020654,715.8
2018Q3,41,1414,751,252,0.178218,0.0,0.020654,715.8
2018Q3,42,1414,751,253,0.178925,0.001332,0.020654,715.8
2018Q3,43,1414,750,253,0.178925,0.0,0.020654,715.8
2018Q3,44,1414,750,253,0.178925,0.0,0.020654,715.8
2018Q3,45,1414,750,253,0.178925,0.0,0.020654,715.8
2018Q3,46,1414,750,257,0.181754,0.005333,0.020654,715.8
2018Q3,47,1414,746,257,0.181754,0.0,0.020654,715.8
2018Q3,48,1414,746,258,0.182461,0.00134,0.020654,715.8
2018Q3,49,1414,442,258,0.182461,0.0,0.020654,715.8
2018Q3,50,1414,442,258,0.182461,0.0,0.020654,715.8
2018Q3,51,1414,442,258,0.182461,0.0,0.020654,715.8
2018Q3,52,1414,442,259,0.183168,0.002262,0.020654,715.8
2018Q3,53,1414,441,260,0.183876,0.002268,0.020654,715.8
2018Q3,54,1414,440,261,0.184583,0.002273,0.020654,715.8
2018Q3,55,1414,439,261,0.184583,0.0,0.020654,715.8
2018Q3,56,1414,439,262,0.18529,0.002278,0.020654,715.8
2018Q3,57,1414,438,262,0.18529,0.0,0.020654,715.8
2018Q3,58,1414,438,263,0.185997,0.002283,0.020654,715.8
2018Q3,59,1414,437,264,0.186704,0.002288,0.020654,715.8
2018Q3,60,1414,436,264,0.186704,0.0,0.020654,715.8
2018Q4,1,1383,1383,5,0.003615,0.003615,0.022258,713.7
2018Q4,2,1383,1378,9,0.006508,0.002903,0.022258,713.7
2018Q4,3,1383,1374,10,0.007231,0.000728,0.022258,713.7
2018Q4,4,1383,1373,12,0.008677,0.001457,0.022258,713.7
2018Q4,5,1383,1371,18,0.013015,0.004376,0.022258,713.7
2018Q4,6,1383,1365,19,0.013738,0.000733,0.022258,713.7
2018Q4,7,1383,1364,21,0.015184,0.001466,0.022258,713.7
2018Q4,8,1383,1362,24,0.017354,0.002203,0.022258,713.7
2018Q4,9,1383,1359,27,0.019523,0.002208,0.022258,713.7
2018Q4,10,1383,1356,28,0.020246,0.000737,0.022258,713.7
2018Q4,11,1383,1355,28,0.020246,0.0,0.022258,713.7
2018Q4,12,1383,1355,28,0.020246,0.0,0.022258,713.7
2018Q4,13,1383,1287,31,0.022415,0.002331,0.022258,713.7
2018Q4,14,1383,1284,32,0.023138,0.000779,0.022258,713.7
2018Q4,15,1383,1283,32,0.023138,0.0,0.022258,713.7
2018Q4,16,1383,1283,48,0.034707,0.012471,0.022258,713.7
2018Q4,17,1383,1267,93,0.067245,0.035517,0.022258,713.7
2018Q4,18,1383,1222,153,0.110629,0.0491,0.022258,713.7
2018Q4,19,1383,1162,192,0.138829,0.033563,0.022258,713.7
2018Q4,20,1383,1123,217,0.156905,0.022262,0.022258,713.7
2018Q4,21,1383,1098,219,0.158351,0.001821,0.022258,713.7
2018Q4,22,1383,1096,221,0.159798,0.001825,0.022258,713.7
2018Q4,23,1383,1094,223,0.161244,0.001828,0.022258,713.7
2018Q4,24,1383,1092,228,0.164859,0.004579,0.022258,713.7
2018Q4,25,1383,960,230,0.166305,0.002083,0.022258,713.7
2018Q4,26,1383,958,232,0.167751,0.002088,0.022258,713.7
2018Q4,27,1383,956,234,0.169197,0.002092,0.022258,713.7
2018Q4,28,1383,954,236,0.170644,0.002096,0.022258,713.7
2018Q4,29,1383,952,237,0.171367,0.00105,0.022258,713.7
2018Q4,30,1383,951,238,0.17209,0.001052,0.022258,713.7
2018Q4,31,1383,950,239,0.172813,0.001053,0.022258,713.7
2018Q4,32,1383,949,242,0.174982,0.003161,0.022258,713.7
2018Q4,33,1383,946,243,0.175705,0.001057,0.022258,713.7
2018Q4,34,1383,945,248,0.17932,0.005291,0.022258,713.7
2018Q4,35,1383,940,250,0.180766,0.002128,0.022258,713.7
2018Q4,36,1383,938,251,0.18149,0.001066,0.022258,713.7
2018Q4,37,1383,726,252,0.182213,0.001377,0.022258,713.7
2018Q4,38,1383,725,252,0.182213,0.0,0.022258,713.7
2018Q4,39,1383,725,254,0.183659,0.002759,0.022258,713.7
2018Q4,40,1383,723,257,0.185828,0.004149,0.022258,713.7
2018Q4,41,1383,720,257,0.185828,0.0,0.022258,713.7
2018Q4,42,1383,720,261,0.18872,0.005556,0.022258,713.7
2018Q4,43,1383,716,262,0.189443,0.001397,0.022258,713.7
2018Q4,44,1383,715,264,0.190889,0.002797,0.022258,713.7
2018Q4,45,1383,713,265,0.191612,0.001403,0.022258,713.7
2018Q4,46,1383,712,265,0.191612,0.0,0.022258,713.7
2018Q4,47,1383,712,268,0.193782,0.004213,0.022258,713.7
2018Q4,48,1383,709,269,0.194505,0.00141,0.022258,713.7
2018Q4,49,1383,440,269,0.194505,0.0,0.022258,713.7
2018Q4,50,1383,440,270,0.195228,0.002273,0.022258,713.7
2018Q4,51,1383,439,270,0.195228,0.0,0.022258,713.7
2018Q4,52,1383,439,270,0.195228,0.0,0.022258,713.7
2018Q4,53,1383,439,273,0.197397,0.006834,0.022258,713.7
2018Q4,54,1383,436,273,0.197397,0.0,0.022258,713.7
2018Q4,55,1383,436,274,0.19812,0.002294,0.022258,713.7
2018Q4,56,1383,435,275,0.198843,0.002299,0.022258,713.7
2018Q4,57,1383,434,275,0.198843,0.0,0.022258,713.7
2018Q4,58,1383,434,276,0.199566,0.002304,0.022258,713.7
2018Q4,59,1383,433,276,0.199566,0.0,0.022258,713.7
2018Q4,60,1383,433,277,0.200289,0.002309,0.022258,713.7
2019Q1,1,1347,1347,7,0.005197,0.005197,0.020538,715.0
2019Q1,2,1347,1340,9,0.006682,0.001493,0.020538,715.0
2019Q1,3,1347,1338,11,0.008166,0.001495,0.020538,715.0
2019Q1,4,1347,1336,14,0.010393,0.002246,0.020538,715.0
2019Q1,5,1347,1333,16,0.011878,0.0015,0.020538,715.0
2019Q1,6,1347,1331,19,0.014105,0.002254,0.020538,715.0
2019Q1,7,1347,1328,20,0.014848,0.000753,0.020538,715.0
2019Q1,8,1347,1327,20,0.014848,0.0,0.020538,715.0
2019Q1,9,1347,1327,22,0.016333,0.001507,0.020538,715.0
2019Q1,10,1347,1325,26,0.019302,0.003019,0.020538,715.0
2019Q1,11,1347,1321,29,0.021529,0.002271,0.020538,715.0
2019Q1,12,1347,1318,31,0.023014,0.001517,0.020538,715.0
2019Q1,13,1347,1253,50,0.03712,0.015164,0.020538,715.0
2019Q1,14,1347,1234,94,0.069785,0.035656,0.020538,715.0
2019Q1,15,1347,1190,146,0.108389,0.043697,0.020538,715.0
2019Q1,16,1347,1138,184,0.1366,0.033392,0.020538,715.0
2019Q1,17,1347,1100,212,0.157387,0.025455,0.020538,715.0
2019Q1,18,1347,1072,212,0.157387,0.0,0.020538,715.0
2019Q1,19,1347,1072,213,0.158129,0.000933,0.020538,715.0
2019Q1,20,1347,1071,216,0.160356,0.002801,0.020538,715.0
2019Q1,21,1347,1068,217,0.161099,0.000936,0.020538,715.0
2019Q1,22,1347,1067,218,0.161841,0.000937,0.020538,715.0
2019Q1,23,1347,1066,219,0.162584,0.000938,0.020538,715.0
2019Q1,24,1347,1065,221,0.164068,0.001878,0.020538,715.0
2019Q1,25,1347,953,221,0.164068,0.0,0.020538,715.0
2019Q1,26,1347,953,221,0.164068,0.0,0.020538,715.0
2019Q1,27,1347,953,222,0.164811,0.001049,0.020538,715.0
2019Q1,28,1347,952,222,0.164811,0.0,0.020538,715.0
2019Q1,29,1347,952,223,0.165553,0.00105,0.020538,715.0
2019Q1,30,1347,951,223,0.165553,0.0,0.020538,715.0
2019Q1,31,1347,951,224,0.166295,0.001052,0.020538,715.0
2019Q1,32,1347,950,229,0.170007,0.005263,0.020538,715.0
2019Q1,33,1347,945,232,0.172235,0.003175,0.020538,715.0
2019Q1,34,1347,942,233,0.172977,0.001062,0.020538,715.0
2019Q1,35,1347,941,234,0.173719,0.001063,0.020538,715.0
2019Q1,36,1347,940,235,0.174462,0.001064,0.020538,715.0
2019Q1,37,1347,745,236,0.175204,0.001342,0.020538,715.0
2019Q1,38,1347,744,238,0.176689,0.002688,0.020538,715.0
2019Q1,39,1347,742,239,0.177431,0.001348,0.020538,715.0
2019Q1,40,1347,741,241,0.178916,0.002699,0.020538,715.0
2019Q1,41,1347,739,242,0.179659,0.001353,0.020538,715.0
2019Q1,42,1347,738,244,0.181143,0.00271,0.020538,715.0
2019Q1,43,1347,736,245,0.181886,0.001359,0.020538,715.0
2019Q1,44,1347,735,248,0.184113,0.004082,0.020538,715.0
2019Q1,45,1347,732,248,0.184113,0.0,0.020538,715.0
2019Q1,46,1347,732,248,0.184113,0.0,0.020538,715.0
2019Q1,47,1347,732,249,0.184855,0.001366,0.020538,715.0
2019Q1,48,1347,731,249,0.184855,0.0,0.020538,715.0
2019Q1,49,1347,430,249,0.184855,0.0,0.020538,715.0
2019Q1,50,1347,430,249,0.184855,0.0,0.020538,715.0
2019Q1,51,1347,430,249,0.184855,0.0,0.020538,715.0
2019Q1,52,1347,430,249,0.184855,0.0,0.020538,715.0
2019Q1,53,1347,430,249,0.184855,0.0,0.020538,715.0
2019Q1,54,1347,430,250,0.185598,0.002326,0.020538,715.0
2019Q1,55,1347,429,250,0.185598,0.0,0.020538,715.0
2019Q1,56,1347,429,251,0.18634,0.002331,0.020538,715.0
2019Q1,57,1347,428,251,0.18634,0.0,0.020538,715.0
2019Q1,58,1347,428,251,0.18634,0.0,0.020538,715.0
2019Q1,59,1347,428,253,0.187825,0.004673,0.020538,715.0
2019Q1,60,1347,426,254,0.188567,0.002347,0.020538,715.0
2019Q2,1,1371,1371,6,0.004376,0.004376,0.02331,714.6
2019Q2,2,1371,1365,7,0.005106,0.000733,0.02331,714.6
2019Q2,3,1371,1364,8,0.005835,0.000733,0.02331,714.6
2019Q2,4,1371,1363,10,0.007294,0.001467,0.02331,714.6
2019Q2,5,1371,1361,11,0.008023,0.000735,0.02331,714.6
2019Q2,6,1371,1360,14,0.010212,0.002206,0.02331,714.6
2019Q2,7,1371,1357,18,0.013129,0.002948,0.02331,714.6
2019Q2,8,1371,1353,20,0.014588,0.001478,0.02331,714.6
2019Q2,9,1371,1351,20,0.014588,0.0,0.02331,714.6
2019Q2,10,1371,1351,49,0.03574,0.021466,0.02331,714.6
2019Q2,11,1371,1322,104,0.075857,0.041604,0.02331,714.6
2019Q2,12,1371,1267,173,0.126185,0.054459,0.02331,714.6
2019Q2,13,1371,1128,221,0.161196,0.042553,0.02331,714.6
2019Q2,14,1371,1080,252,0.183807,0.028704,0.02331,714.6
2019Q2,15,1371,1049,254,0.185266,0.001907,0.02331,714.6
2019Q2,16,1371,1047,255,0.185996,0.000955,0.02331,714.6
2019Q2,17,1371,1046,256,0.186725,0.000956,0.02331,714.6
2019Q2,18,1371,1045,256,0.186725,0.0,0.02331,714.6
2019Q2,19,1371,1045,257,0.187454,0.000957,0.02331,714.6
2019Q2,20,1371,1044,257,0.187454,0.0,0.02331,714.6
2019Q2,21,1371,1044,259,0.188913,0.001916,0.02331,714.6
2019Q2,22,1371,1042,259,0.188913,0.0,0.02331,714.6
2019Q2,23,1371,1042,259,0.188913,0.0,0.02331,714.6
2019Q2,24,1371,1042,260,0.189643,0.00096,0.02331,714.6
2019Q2,25,1371,935,263,0.191831,0.003209,0.02331,714.6
2019Q2,26,1371,932,263,0.191831,0.0,0.02331,714.6
2019Q2,27,1371,932,264,0.19256,0.001073,0.02331,714.6
2019Q2,28,1371,931,264,0.19256,0.0,0.02331,714.6
2019Q2,29,1371,931,266,0.194019,0.002148,0.02331,714.6
2019Q2,30,1371,929,268,0.195478,0.002153,0.02331,714.6
2019Q2,31,1371,927,268,0.195478,0.0,0.02331,714.6
2019Q2,32,1371,927,269,0.196207,0.001079,0.02331,714.6
2019Q2,33,1371,926,272,0.198395,0.00324,0.02331,714.6
2019Q2,34,1371,923,274,0.199854,0.002167,0.02331,714.6
2019Q2,35,1371,921,276,0.201313,0.002172,0.02331,714.6
2019Q2,36,1371,919,276,0.201313,0.0,0.02331,714.6
2019Q2,37,1371,707,278,0.202772,0.002829,0.02331,714.6
2019Q2,38,1371,705,279,0.203501,0.001418,0.02331,714.6
2019Q2,39,1371,704,280,0.20423,0.00142,0.02331,714.6
2019Q2,40,1371,703,281,0.20496,0.001422,0.02331,714.6
2019Q2,41,1371,702,281,0.20496,0.0,0.02331,714.6
2019Q2,42,1371,702,283,0.206419,0.002849,0.02331,714.6
2019Q2,43,1371,700,284,0.207148,0.001429,0.02331,714.6
2019Q2,44,1371,699,289,0.210795,0.007153,0.02331,714.6
2019Q2,45,1371,694,290,0.211524,0.001441,0.02331,714.6
2019Q2,46,1371,693,290,0.211524,0.0,0.02331,714.6
2019Q2,47,1371,693,294,0.214442,0.005772,0.02331,714.6
2019Q2,48,1371,689,294,0.214442,0.0,0.02331,714.6
2019Q2,49,1371,402,295,0.215171,0.002488,0.02331,714.6
2019Q2,50,1371,401,296,0.215901,0.002494,0.02331,714.6
2019Q2,51,1371,400,297,0.21663,0.0025,0.02331,714.6
2019Q2,52,1371,399,298,0.21736,0.002506,0.02331,714.6
2019Q2,53,1371,398,298,0.21736,0.0,0.02331,714.6
2019Q2,54,1371,398,299,0.218089,0.002513,0.02331,714.6
2019Q2,55,1371,397,299,0.218089,0.0,0.02331,714.6
2019Q2,56,1371,397,301,0.219548,0.005038,0.02331,714.6
2019Q2,57,1371,395,301,0.219548,0.0,0.02331,714.6
2019Q2,58,1371,395,301,0.219548,0.0,0.02331,714.6
2019Q2,59,1371,395,302,0.220277,0.002532,0.02331,714.6
2019Q2,60,1371,394,303,0.221007,0.002538,0.02331,714.6
2019Q3,1,1440,1440,2,0.001389,0.001389,0.022526,715.8
2019Q3,2,1440,1438,3,0.002083,0.000695,0.022526,715.8
2019Q3,3,1440,1437,6,0.004167,0.002088,0.022526,715.8
2019Q3,4,1440,1434,10,0.006944,0.002789,0.022526,715.8
2019Q3,5,1440,1430,14,0.009722,0.002797,0.022526,715.8
2019Q3,6,1440,1426,15,0.010417,0.000701,0.022526,715.8
2019Q3,7,1440,1425,40,0.027778,0.017544,0.022526,715.8
2019Q3,8,1440,1400,88,0.061111,0.034286,0.022526,715.8
2019Q3,9,1440,1352,164,0.113889,0.056213,0.022526,715.8
2019Q3,10,1440,1276,208,0.144444,0.034483,0.022526,715.8
2019Q3,11,1440,1232,231,0.160417,0.018669,0.022526,715.8
2019Q3,12,1440,1209,234,0.1625,0.002481,0.022526,715.8
2019Q3,13,1440,1154,236,0.163889,0.001733,0.022526,715.8
2019Q3,14,1440,1152,240,0.166667,0.003472,0.022526,715.8
2019Q3,15,1440,1148,242,0.168056,0.001742,0.022526,715.8
2019Q3,16,1440,1146,243,0.16875,0.000873,0.022526,715.8
2019Q3,17,1440,1145,247,0.171528,0.003493,0.022526,715.8
2019Q3,18,1440,1141,247,0.171528,0.0,0.022526,715.8
2019Q3,19,1440,1141,247,0.171528,0.0,0.022526,715.8
2019Q3,20,1440,1141,249,0.172917,0.001753,0.022526,715.8
2019Q3,21,1440,1139,252,0.175,0.002634,0.022526,715.8
2019Q3,22,1440,1136,255,0.177083,0.002641,0.022526,715.8
2019Q3,23,1440,1133,255,0.177083,0.0,0.022526,715.8
2019Q3,24,1440,1133,259,0.179861,0.00353,0.022526,715.8
2019Q3,25,1440,990,259,0.179861,0.0,0.022526,715.8
2019Q3,26,1440,990,260,0.180556,0.00101,0.022526,715.8
2019Q3,27,1440,989,262,0.181944,0.002022,0.022526,715.8
2019Q3,28,1440,987,265,0.184028,0.00304,0.022526,715.8
2019Q3,29,1440,984,265,0.184028,0.0,0.022526,715.8
2019Q3,30,1440,984,268,0.186111,0.003049,0.022526,715.8
2019Q3,31,1440,981,269,0.186806,0.001019,0.022526,715.8
2019Q3,32,1440,980,271,0.188194,0.002041,0.022526,715.8
2019Q3,33,1440,978,273,0.189583,0.002045,0.022526,715.8
2019Q3,34,1440,976,274,0.190278,0.001025,0.022526,715.8
2019Q3,35,1440,975,275,0.190972,0.001026,0.022526,715.8
2019Q3,36,1440,974,276,0.191667,0.001027,0.022526,715.8
2019Q3,37,1440,730,278,0.193056,0.00274,0.022526,715.8
2019Q3,38,1440,728,279,0.19375,0.001374,0.022526,715.8
2019Q3,39,1440,727,279,0.19375,0.0,0.022526,715.8
2019Q3,40,1440,727,280,0.194444,0.001376,0.022526,715.8
2019Q3,41,1440,726,280,0.194444,0.0,0.022526,715.8
2019Q3,42,1440,726,280,0.194444,0.0,0.022526,715.8
2019Q3,43,1440,726,280,0.194444,0.0,0.022526,715.8
2019Q3,44,1440,726,281,0.195139,0.001377,0.022526,715.8
2019Q3,45,1440,725,285,0.197917,0.005517,0.022526,715.8
2019Q3,46,1440,721,286,0.198611,0.001387,0.022526,715.8
2019Q3,47,1440,720,287,0.199306,0.001389,0.022526,715.8
2019Q3,48,1440,719,288,0.2,0.001391,0.022526,715.8
2019Q3,49,1440,428,290,0.201389,0.004673,0.022526,715.8
2019Q3,50,1440,426,290,0.201389,0.0,0.022526,715.8
2019Q3,51,1440,426,290,0.201389,0.0,0.022526,715.8
2019Q3,52,1440,426,291,0.202083,0.002347,0.022526,715.8
2019Q3,53,1440,425,291,0.202083,0.0,0.022526,715.8
2019Q3,54,1440,425,293,0.203472,0.004706,0.022526,715.8
2019Q3,55,1440,423,294,0.204167,0.002364,0.022526,715.8
2019Q3,56,1440,422,294,0.204167,0.0,0.022526,715.8
2019Q3,57,1440,422,294,0.204167,0.0,0.022526,715.8
2019Q3,58,1440,422,294,0.204167,0.0,0.022526,715.8
2019Q3,59,1440,422,294,0.204167,0.0,0.022526,715.8
2019Q3,60,1440,422,295,0.204861,0.00237,0.022526,715.8
2019Q4,1,1390,1390,0,0.0,0.0,0.02169,714.7
2019Q4,2,1390,1390,1,0.000719,0.000719,0.02169,714.7
2019Q4,3,1390,1389,4,0.002878,0.00216,0.02169,714.7
2019Q4,4,1390,1386,26,0.018705,0.015873,0.02169,714.7
2019Q4,5,1390,1364,87,0.06259,0.044721,0.02169,714.7
2019Q4,6,1390,1303,152,0.109353,0.049885,0.02169,714.7
2019Q4,7,1390,1238,213,0.153237,0.049273,0.02169,714.7
2019Q4,8,1390,1177,240,0.172662,0.02294,0.02169,714.7
2019Q4,9,1390,1150,240,0.172662,0.0,0.02169,714.7
2019Q4,10,1390,1150,243,0.17482,0.002609,0.02169,714.7
2019Q4,11,1390,1147,244,0.17554,0.000872,0.02169,714.7
2019Q4,12,1390,1146,246,0.176978,0.001745,0.02169,714.7
2019Q4,13,1390,1097,247,0.177698,0.000912,0.02169,714.7
2019Q4,14,1390,1096,250,0.179856,0.002737,0.02169,714.7
2019Q4,15,1390,1093,250,0.179856,0.0,0.02169,714.7
2019Q4,16,1390,1093,254,0.182734,0.00366,0.02169,714.7
2019Q4,17,1390,1089,257,0.184892,0.002755,0.02169,714.7
2019Q4,18,1390,1086,259,0.186331,0.001842,0.02169,714.7
2019Q4,19,1390,1084,262,0.188489,0.002768,0.02169,714.7
2019Q4,20,1390,1081,266,0.191367,0.0037,0.02169,714.7
2019Q4,21,1390,1077,267,0.192086,0.000929,0.02169,714.7
2019Q4,22,1390,1076,269,0.193525,0.001859,0.02169,714.7
2019Q4,23,1390,1074,271,0.194964,0.001862,0.02169,714.7
2019Q4,24,1390,1072,272,0.195683,0.000933,0.02169,714.7
2019Q4,25,1390,968,274,0.197122,0.002066,0.02169,714.7
2019Q4,26,1390,966,277,0.199281,0.003106,0.02169,714.7
2019Q4,27,1390,963,279,0.200719,0.002077,0.02169,714.7
2019Q4,28,1390,961,280,0.201439,0.001041,0.02169,714.7
2019Q4,29,1390,960,280,0.201439,0.0,0.02169,714.7
2019Q4,30,1390,960,281,0.202158,0.001042,0.02169,714.7
2019Q4,31,1390,959,282,0.202878,0.001043,0.02169,714.7
2019Q4,32,1390,958,282,0.202878,0.0,0.02169,714.7
2019Q4,33,1390,958,283,0.203597,0.001044,0.02169,714.7
2019Q4,34,1390,957,283,0.203597,0.0,0.02169,714.7
2019Q4,35,1390,957,285,0.205036,0.00209,0.02169,714.7
2019Q4,36,1390,955,288,0.207194,0.003141,0.02169,714.7
2019Q4,37,1390,722,290,0.208633,0.00277,0.02169,714.7
2019Q4,38,1390,720,290,0.208633,0.0,0.02169,714.7
2019Q4,39,1390,720,291,0.209353,0.001389,0.02169,714.7
2019Q4,40,1390,719,293,0.210791,0.002782,0.02169,714.7
2019Q4,41,1390,717,294,0.211511,0.001395,0.02169,714.7
2019Q4,42,1390,716,296,0.21295,0.002793,0.02169,714.7
2019Q4,43,1390,714,296,0.21295,0.0,0.02169,714.7
2019Q4,44,1390,714,299,0.215108,0.004202,0.02169,714.7
2019Q4,45,1390,711,300,0.215827,0.001406,0.02169,714.7
2019Q4,46,1390,710,301,0.216547,0.001408,0.02169,714.7
2019Q4,47,1390,709,303,0.217986,0.002821,0.02169,714.7
2019Q4,48,1390,707,303,0.217986,0.0,0.02169,714.7
2019Q4,49,1390,425,303,0.217986,0.0,0.02169,714.7
2019Q4,50,1390,425,304,0.218705,0.002353,0.02169,714.7
2019Q4,51,1390,424,305,0.219424,0.002358,0.02169,714.7
2019Q4,52,1390,423,305,0.219424,0.0,0.02169,714.7
2019Q4,53,1390,423,305,0.219424,0.0,0.02169,714.7
2019Q4,54,1390,423,308,0.221583,0.007092,0.02169,714.7
2019Q4,55,1390,420,308,0.221583,0.0,0.02169,714.7
2019Q4,56,1390,420,310,0.223022,0.004762,0.02169,714.7
2019Q4,57,1390,418,310,0.223022,0.0,0.02169,714.7
2019Q4,58,1390,418,311,0.223741,0.002392,0.02169,714.7
2019Q4,59,1390,417,311,0.223741,0.0,0.02169,714.7
2019Q4,60,1390,417,312,0.22446,0.002398,0.02169,714.7
2020Q1,1,1353,1353,5,0.003695,0.003695,0.026503,716.0
2020Q1,2,1353,1348,23,0.016999,0.013353,0.026503,716.0
2020Q1,3,1353,1330,82,0.060606,0.044361,0.026503,716.0
2020Q1,4,1353,1271,143,0.105691,0.047994,0.026503,716.0
2020Q1,5,1353,1210,171,0.126386,0.02314,0.026503,716.0
2020Q1,6,1353,1182,172,0.127125,0.000846,0.026503,716.0
2020Q1,7,1353,1181,175,0.129342,0.00254,0.026503,716.0
2020Q1,8,1353,1178,182,0.134516,0.005942,0.026503,716.0
2020Q1,9,1353,1171,184,0.135994,0.001708,0.026503,716.0
2020Q1,10,1353,1169,187,0.138211,0.002566,0.026503,716.0
2020Q1,11,1353,1166,191,0.141168,0.003431,0.026503,716.0
2020Q1,12,1353,1162,196,0.144863,0.004303,0.026503,716.0
2020Q1,13,1353,1101,199,0.147081,0.002725,0.026503,716.0
2020Q1,14,1353,1098,200,0.14782,0.000911,0.026503,716.0
