issuer_id,sector,year,from_rating,to_rating,upgraded,downgraded,defaulted,notches_moved
I00509,Real_Estate,2019,BB,BB,0,0,0,0
I00510,Consumer,2019,BB,BB,0,0,0,0
I00511,Consumer,2019,CCC,B,1,0,0,-1
I00512,Financials,2019,BB,BB,0,0,0,0
I00513,Financials,2019,AA,AA,0,0,0,0
I00514,Technology,2019,B,B,0,0,0,0
I00515,Retail,2019,B,B,0,0,0,0
I00516,Consumer,2019,CCC,CCC,0,0,0,0
I00517,Retail,2019,A,A,0,0,0,0
I00518,Industrials,2019,BBB,A,1,0,0,-1
I00519,Telecom,2019,A,A,0,0,0,0
I00520,Telecom,2019,BB,BB,0,0,0,0
I00521,Telecom,2019,B,B,0,0,0,0
I00522,Utilities,2019,A,A,0,0,0,0
I00523,Utilities,2019,BBB,BBB,0,0,0,0
I00525,Industrials,2019,B,B,0,0,0,0
I00526,Utilities,2019,B,B,0,0,0,0
I00527,Real_Estate,2019,BB,BB,0,0,0,0
I00528,Real_Estate,2019,BBB,BBB,0,0,0,0
I00529,Telecom,2019,B,B,0,0,0,0
I00530,Healthcare,2019,B,CCC,0,1,0,1
I00531,Technology,2019,AA,AA,0,0,0,0
I00532,Consumer,2019,BBB,BBB,0,0,0,0
I00533,Financials,2019,B,B,0,0,0,0
I00534,Utilities,2019,BBB,BBB,0,0,0,0
I00535,Healthcare,2019,A,A,0,0,0,0
I00536,Financials,2019,BBB,BBB,0,0,0,0
I00538,Retail,2019,B,B,0,0,0,0
I00539,Telecom,2019,BB,BB,0,0,0,0
I00540,Retail,2019,AA,AA,0,0,0,0
I00541,Telecom,2019,CCC,CCC,0,0,0,0
I00542,Financials,2019,AA,AA,0,0,0,0
I00543,Energy,2019,B,BB,1,0,0,-1
I00545,Utilities,2019,BBB,BBB,0,0,0,0
I00547,Real_Estate,2019,AA,AA,0,0,0,0
I00548,Real_Estate,2019,AA,AAA,1,0,0,-1
I00549,Financials,2019,BB,BB,0,0,0,0
I00550,Consumer,2019,A,A,0,0,0,0
I00551,Real_Estate,2019,BBB,BBB,0,0,0,0
I00552,Retail,2019,B,CCC,0,1,0,1
I00553,Healthcare,2019,AA,AA,0,0,0,0
I00554,Consumer,2019,B,B,0,0,0,0
I00555,Consumer,2019,A,A,0,0,0,0
I00556,Consumer,2019,BBB,BBB,0,0,0,0
I00557,Financials,2019,AA,A,0,1,0,1
I00558,Real_Estate,2019,B,B,0,0,0,0
I00559,Telecom,2019,A,A,0,0,0,0
I00560,Consumer,2019,A,A,0,0,0,0
I00561,Financials,2019,AA,AA,0,0,0,0
I00562,Financials,2019,BB,BB,0,0,0,0
I00563,Telecom,2019,CCC,CCC,0,0,0,0
I00564,Telecom,2019,BBB,BBB,0,0,0,0
I00565,Technology,2019,BBB,BBB,0,0,0,0
I00566,Healthcare,2019,A,A,0,0,0,0
I00567,Industrials,2019,A,A,0,0,0,0
I00568,Consumer,2019,BB,BBB,1,0,0,-1
I00569,Healthcare,2019,AA,AA,0,0,0,0
I00571,Real_Estate,2019,A,A,0,0,0,0
I00572,Energy,2019,BBB,BBB,0,0,0,0
I00573,Industrials,2019,BBB,BBB,0,0,0,0
I00574,Industrials,2019,BBB,BBB,0,0,0,0
I00575,Retail,2019,BB,BB,0,0,0,0
I00576,Industrials,2019,BB,BB,0,0,0,0
I00577,Industrials,2019,BB,BB,0,0,0,0
I00578,Industrials,2019,A,A,0,0,0,0
I00579,Energy,2019,AA,AA,0,0,0,0
I00580,Industrials,2019,A,A,0,0,0,0
I00581,Retail,2019,B,B,0,0,0,0
I00582,Healthcare,2019,BBB,BBB,0,0,0,0
I00583,Financials,2019,CCC,B,1,0,0,-1
I00584,Retail,2019,A,A,0,0,0,0
I00585,Utilities,2019,BBB,BBB,0,0,0,0
I00586,Healthcare,2019,AA,AA,0,0,0,0
I00587,Consumer,2019,B,B,0,0,0,0
I00588,Financials,2019,A,A,0,0,0,0
I00589,Technology,2019,BB,BB,0,0,0,0
I00590,Healthcare,2019,AA,AA,0,0,0,0
I00591,Real_Estate,2019,AA,AA,0,0,0,0
I00592,Healthcare,2019,AAA,AAA,0,0,0,0
I00593,Energy,2019,A,A,0,0,0,0
I00594,Healthcare,2019,BBB,BBB,0,0,0,0
I00595,Utilities,2019,BBB,BBB,0,0,0,0
I00596,Real_Estate,2019,A,A,0,0,0,0
I00597,Utilities,2019,A,A,0,0,0,0
I00598,Healthcare,2019,A,A,0,0,0,0
I00599,Healthcare,2019,A,A,0,0,0,0
I00600,Energy,2019,BBB,BBB,0,0,0,0
I00601,Utilities,2019,BB,BBB,1,0,0,-1
I00602,Consumer,2019,AA,AA,0,0,0,0
I00603,Financials,2019,AA,AA,0,0,0,0
I00605,Telecom,2019,A,A,0,0,0,0
I00606,Real_Estate,2019,B,B,0,0,0,0
I00607,Retail,2019,B,B,0,0,0,0
I00608,Industrials,2019,BBB,BBB,0,0,0,0
I00609,Utilities,2019,AAA,AAA,0,0,0,0
I00610,Utilities,2019,A,A,0,0,0,0
I00611,Consumer,2019,B,B,0,0,0,0
I00612,Technology,2019,A,A,0,0,0,0
I00613,Technology,2019,A,BBB,0,1,0,1
I00614,Industrials,2019,BBB,BBB,0,0,0,0
I00616,Telecom,2019,A,A,0,0,0,0
I00617,Industrials,2019,CCC,CCC,0,0,0,0
I00618,Retail,2019,B,B,0,0,0,0
I00619,Utilities,2019,A,A,0,0,0,0
I00620,Healthcare,2019,AA,AA,0,0,0,0
I00621,Technology,2019,BBB,BBB,0,0,0,0
I00622,Retail,2019,B,B,0,0,0,0
I00625,Telecom,2019,BB,BB,0,0,0,0
I00626,Utilities,2019,BB,BB,0,0,0,0
I00627,Technology,2019,AA,AA,0,0,0,0
I00628,Telecom,2019,BBB,BBB,0,0,0,0
I00629,Industrials,2019,A,AA,1,0,0,-1
I00630,Energy,2019,BBB,BBB,0,0,0,0
I00631,Utilities,2019,BB,BB,0,0,0,0
I00632,Industrials,2019,A,A,0,0,0,0
I00633,Retail,2019,BB,BB,0,0,0,0
I00635,Consumer,2019,B,BB,1,0,0,-1
I00636,Consumer,2019,BB,BB,0,0,0,0
I00637,Consumer,2019,A,A,0,0,0,0
I00638,Technology,2019,BBB,BBB,0,0,0,0
I00639,Telecom,2019,BB,BB,0,0,0,0
I00640,Telecom,2019,BBB,BBB,0,0,0,0
I00641,Consumer,2019,BBB,BBB,0,0,0,0
I00642,Industrials,2019,A,A,0,0,0,0
I00643,Industrials,2019,AA,AA,0,0,0,0
I00644,Utilities,2019,BBB,BBB,0,0,0,0
I00646,Industrials,2019,BBB,BBB,0,0,0,0
I00647,Real_Estate,2019,BB,BB,0,0,0,0
I00648,Financials,2019,A,A,0,0,0,0
I00649,Energy,2019,BBB,BBB,0,0,0,0
I00650,Utilities,2019,B,B,0,0,0,0
I00651,Utilities,2019,AA,AA,0,0,0,0
I00652,Technology,2019,BBB,BBB,0,0,0,0
I00653,Telecom,2019,BB,BB,0,0,0,0
I00654,Financials,2019,BB,BB,0,0,0,0
I00655,Healthcare,2019,BBB,BBB,0,0,0,0
I00656,Financials,2019,BBB,BBB,0,0,0,0
I00658,Telecom,2019,BBB,BBB,0,0,0,0
I00659,Telecom,2019,BBB,BBB,0,0,0,0
I00660,Industrials,2019,B,B,0,0,0,0
I00661,Healthcare,2019,BBB,BBB,0,0,0,0
I00662,Real_Estate,2019,B,B,0,0,0,0
I00663,Technology,2019,A,A,0,0,0,0
I00664,Healthcare,2019,A,A,0,0,0,0
I00665,Financials,2019,BBB,BBB,0,0,0,0
I00666,Telecom,2019,B,B,0,0,0,0
I00667,Healthcare,2019,BBB,BBB,0,0,0,0
I00668,Retail,2019,A,A,0,0,0,0
I00669,Real_Estate,2019,A,A,0,0,0,0
I00670,Healthcare,2019,A,A,0,0,0,0
I00671,Retail,2019,A,A,0,0,0,0
I00672,Retail,2019,B,B,0,0,0,0
I00673,Healthcare,2019,BBB,BBB,0,0,0,0
I00674,Retail,2019,BB,BB,0,0,0,0
I00675,Telecom,2019,BB,BB,0,0,0,0
I00677,Healthcare,2019,A,BB,0,1,0,2
I00678,Real_Estate,2019,BB,BB,0,0,0,0
I00679,Consumer,2019,AA,AA,0,0,0,0
I00680,Healthcare,2019,BB,BB,0,0,0,0
I00681,Energy,2019,B,B,0,0,0,0
I00682,Industrials,2019,BBB,BBB,0,0,0,0
I00683,Utilities,2019,BBB,BBB,0,0,0,0
I00684,Real_Estate,2019,A,A,0,0,0,0
I00685,Real_Estate,2019,BBB,BBB,0,0,0,0
I00686,Utilities,2019,B,B,0,0,0,0
I00687,Telecom,2019,AA,AA,0,0,0,0
I00688,Financials,2019,A,A,0,0,0,0
I00691,Healthcare,2019,B,A,1,0,0,-3
I00692,Retail,2019,BB,B,0,1,0,1
I00693,Financials,2019,BB,BB,0,0,0,0
I00694,Financials,2019,BBB,BBB,0,0,0,0
I00695,Real_Estate,2019,BBB,BBB,0,0,0,0
I00696,Healthcare,2019,AAA,AAA,0,0,0,0
I00697,Financials,2019,A,A,0,0,0,0
I00698,Financials,2019,BB,BB,0,0,0,0
I00699,Energy,2019,BB,BB,0,0,0,0
I00700,Real_Estate,2019,BBB,BBB,0,0,0,0
I00701,Technology,2019,B,BB,1,0,0,-1
I00702,Telecom,2019,BBB,BBB,0,0,0,0
I00703,Healthcare,2019,A,A,0,0,0,0
I00704,Technology,2019,BBB,A,1,0,0,-1
I00705,Retail,2019,BBB,BBB,0,0,0,0
I00706,Industrials,2019,B,B,0,0,0,0
I00707,Financials,2019,A,A,0,0,0,0
I00708,Financials,2019,BBB,BBB,0,0,0,0
I00709,Consumer,2019,B,B,0,0,0,0
I00710,Financials,2019,BBB,BBB,0,0,0,0
I00711,Telecom,2019,A,A,0,0,0,0
I00712,Retail,2019,BB,BB,0,0,0,0
I00714,Technology,2019,A,A,0,0,0,0
I00715,Healthcare,2019,BBB,BB,0,1,0,1
I00716,Energy,2019,B,B,0,0,0,0
I00717,Technology,2019,A,A,0,0,0,0
I00718,Retail,2019,A,A,0,0,0,0
I00719,Consumer,2019,A,A,0,0,0,0
I00720,Telecom,2019,A,A,0,0,0,0
I00721,Utilities,2019,BB,BB,0,0,0,0
I00722,Financials,2019,B,CCC,0,1,0,1
I00724,Consumer,2019,BBB,BBB,0,0,0,0
I00725,Healthcare,2019,AA,AA,0,0,0,0
I00726,Healthcare,2019,AA,BBB,0,1,0,2
I00727,Consumer,2019,BB,BB,0,0,0,0
I00728,Energy,2019,A,A,0,0,0,0
I00729,Telecom,2019,BBB,BBB,0,0,0,0
I00731,Utilities,2019,A,A,0,0,0,0
I00732,Consumer,2019,BBB,BBB,0,0,0,0
I00733,Energy,2019,BBB,A,1,0,0,-1
I00734,Utilities,2019,B,B,0,0,0,0
I00735,Real_Estate,2019,B,BB,1,0,0,-1
I00736,Healthcare,2019,B,B,0,0,0,0
I00738,Healthcare,2019,BBB,BBB,0,0,0,0
I00739,Telecom,2019,B,B,0,0,0,0
I00740,Healthcare,2019,B,B,0,0,0,0
I00741,Industrials,2019,B,BB,1,0,0,-1
I00742,Consumer,2019,A,A,0,0,0,0
I00745,Energy,2019,BBB,BBB,0,0,0,0
I00746,Financials,2019,B,B,0,0,0,0
I00747,Energy,2019,BBB,BBB,0,0,0,0
I00748,Utilities,2019,BBB,BBB,0,0,0,0
I00749,Telecom,2019,B,CCC,0,1,0,1
I00750,Technology,2019,AA,AA,0,0,0,0
I00751,Real_Estate,2019,A,A,0,0,0,0
I00752,Retail,2019,A,BBB,0,1,0,1
I00753,Industrials,2019,AA,AA,0,0,0,0
I00754,Real_Estate,2019,A,A,0,0,0,0
I00755,Retail,2019,A,A,0,0,0,0
I00756,Financials,2019,BB,BB,0,0,0,0
I00757,Industrials,2019,B,B,0,0,0,0
I00758,Consumer,2019,B,B,0,0,0,0
I00759,Telecom,2019,B,B,0,0,0,0
I00760,Retail,2019,CCC,CCC,0,0,0,0
I00761,Telecom,2019,BBB,BBB,0,0,0,0
I00762,Retail,2019,BBB,BBB,0,0,0,0
I00763,Utilities,2019,BB,B,0,1,0,1
I00764,Technology,2019,BBB,A,1,0,0,-1
I00765,Industrials,2019,AA,AA,0,0,0,0
I00766,Industrials,2019,A,A,0,0,0,0
I00767,Telecom,2019,B,B,0,0,0,0
I00768,Energy,2019,A,A,0,0,0,0
I00769,Retail,2019,BBB,BBB,0,0,0,0
I00770,Retail,2019,BBB,BBB,0,0,0,0
I00771,Financials,2019,A,A,0,0,0,0
I00772,Technology,2019,BBB,A,1,0,0,-1
I00773,Industrials,2019,AA,AA,0,0,0,0
I00774,Financials,2019,A,A,0,0,0,0
I00775,Financials,2019,A,BB,0,1,0,2
I00776,Consumer,2019,AA,AA,0,0,0,0
I00777,Utilities,2019,BB,B,0,1,0,1
I00778,Financials,2019,BBB,BBB,0,0,0,0
I00779,Financials,2019,A,A,0,0,0,0
I00780,Consumer,2019,AA,AA,0,0,0,0
I00781,Industrials,2019,BB,BB,0,0,0,0
I00782,Telecom,2019,BBB,BBB,0,0,0,0
I00783,Utilities,2019,BB,BB,0,0,0,0
I00784,Financials,2019,B,CCC,0,1,0,1
I00785,Consumer,2019,B,B,0,0,0,0
I00786,Healthcare,2019,AAA,AAA,0,0,0,0
I00787,Industrials,2019,A,A,0,0,0,0
I00788,Real_Estate,2019,CCC,CCC,0,0,0,0
I00789,Utilities,2019,AA,A,0,1,0,1
I00790,Retail,2019,B,B,0,0,0,0
I00791,Energy,2019,BBB,BB,0,1,0,1
I00792,Real_Estate,2019,AA,AA,0,0,0,0
I00793,Consumer,2019,A,A,0,0,0,0
I00794,Energy,2019,BB,BB,0,0,0,0
I00795,Consumer,2019,A,A,0,0,0,0
I00797,Telecom,2019,B,B,0,0,0,0
I00798,Consumer,2019,BBB,BBB,0,0,0,0
I00799,Industrials,2019,AA,A,0,1,0,1
I00800,Real_Estate,2019,B,B,0,0,0,0
I00801,Telecom,2019,BBB,BBB,0,0,0,0
I00802,Industrials,2019,BBB,BBB,0,0,0,0
I00803,Retail,2019,AAA,AAA,0,0,0,0
I00804,Healthcare,2019,A,A,0,0,0,0
I00805,Real_Estate,2019,CCC,D,0,0,1,1
I00806,Financials,2019,B,B,0,0,0,0
I00807,Consumer,2019,BB,BB,0,0,0,0
I00808,Energy,2019,BBB,BBB,0,0,0,0
I00809,Healthcare,2019,B,B,0,0,0,0
I00810,Technology,2019,CCC,CCC,0,0,0,0
I00811,Telecom,2019,A,A,0,0,0,0
I00812,Utilities,2019,A,A,0,0,0,0
I00813,Real_Estate,2019,A,A,0,0,0,0
I00814,Financials,2019,BB,BBB,1,0,0,-1
I00816,Telecom,2019,B,CCC,0,1,0,1
I00818,Real_Estate,2019,B,B,0,0,0,0
I00819,Real_Estate,2019,BBB,BBB,0,0,0,0
I00820,Real_Estate,2019,BB,BB,0,0,0,0
I00821,Consumer,2019,BB,BB,0,0,0,0
I00822,Consumer,2019,BBB,BBB,0,0,0,0
I00823,Consumer,2019,A,A,0,0,0,0
I00824,Consumer,2019,BB,BB,0,0,0,0
I00825,Consumer,2019,CCC,D,0,0,1,1
I00826,Energy,2019,AA,AA,0,0,0,0
I00828,Consumer,2019,A,A,0,0,0,0
I00829,Industrials,2019,BB,BB,0,0,0,0
I00830,Financials,2019,B,B,0,0,0,0
I00831,Consumer,2019,BBB,BBB,0,0,0,0
I00832,Telecom,2019,BBB,BBB,0,0,0,0
I00833,Real_Estate,2019,AA,AA,0,0,0,0
I00834,Industrials,2019,AAA,AAA,0,0,0,0
I00835,Telecom,2019,AA,AA,0,0,0,0
I00836,Financials,2019,A,A,0,0,0,0
I00837,Utilities,2019,BB,BB,0,0,0,0
I00838,Financials,2019,AA,AA,0,0,0,0
I00839,Energy,2019,A,A,0,0,0,0
I00840,Industrials,2019,B,B,0,0,0,0
I00841,Industrials,2019,B,B,0,0,0,0
I00842,Retail,2019,AAA,AAA,0,0,0,0
I00843,Industrials,2019,A,A,0,0,0,0
I00844,Utilities,2019,B,B,0,0,0,0
I00845,Industrials,2019,AA,A,0,1,0,1
I00846,Utilities,2019,BB,BB,0,0,0,0
I00847,Financials,2019,B,CCC,0,1,0,1
I00848,Technology,2019,AA,AA,0,0,0,0
I00850,Utilities,2019,BBB,BBB,0,0,0,0
I00851,Industrials,2019,BBB,BBB,0,0,0,0
I00853,Retail,2019,BB,BBB,1,0,0,-1
I00854,Financials,2019,BBB,BBB,0,0,0,0
I00855,Financials,2019,AA,AA,0,0,0,0
I00856,Technology,2019,B,B,0,0,0,0
I00857,Consumer,2019,BBB,BBB,0,0,0,0
I00858,Consumer,2019,BBB,BBB,0,0,0,0
I00859,Technology,2019,BBB,BBB,0,0,0,0
I00860,Real_Estate,2019,B,B,0,0,0,0
I00861,Utilities,2019,B,D,0,0,1,2
I00862,Retail,2019,B,B,0,0,0,0
I00863,Technology,2019,BBB,A,1,0,0,-1
I00864,Real_Estate,2019,BBB,BBB,0,0,0,0
I00865,Consumer,2019,BBB,BBB,0,0,0,0
I00866,Utilities,2019,A,A,0,0,0,0
I00867,Energy,2019,BBB,BBB,0,0,0,0
I00868,Retail,2019,A,A,0,0,0,0
I00869,Retail,2019,B,B,0,0,0,0
I00870,Energy,2019,B,B,0,0,0,0
I00871,Real_Estate,2019,BBB,BBB,0,0,0,0
I00873,Financials,2019,A,A,0,0,0,0
I00874,Financials,2019,B,B,0,0,0,0
I00875,Industrials,2019,A,A,0,0,0,0
I00876,Energy,2019,B,B,0,0,0,0
I00877,Real_Estate,2019,BB,BBB,1,0,0,-1
I00878,Financials,2019,A,A,0,0,0,0
I00879,Industrials,2019,A,A,0,0,0,0
I00880,Retail,2019,BBB,BBB,0,0,0,0
I00881,Energy,2019,BB,BB,0,0,0,0
I00882,Financials,2019,B,B,0,0,0,0
I00883,Real_Estate,2019,B,B,0,0,0,0
I00884,Telecom,2019,AA,AA,0,0,0,0
I00885,Technology,2019,A,A,0,0,0,0
I00887,Technology,2019,A,A,0,0,0,0
I00888,Technology,2019,BBB,BBB,0,0,0,0
I00889,Retail,2019,A,A,0,0,0,0
I00890,Energy,2019,A,A,0,0,0,0
I00891,Industrials,2019,BBB,BBB,0,0,0,0
I00892,Energy,2019,A,A,0,0,0,0
I00893,Real_Estate,2019,BBB,BBB,0,0,0,0
I00894,Energy,2019,A,A,0,0,0,0
I00895,Real_Estate,2019,B,B,0,0,0,0
I00896,Telecom,2019,CCC,CCC,0,0,0,0
I00897,Real_Estate,2019,A,A,0,0,0,0
I00898,Retail,2019,BBB,BBB,0,0,0,0
I00899,Telecom,2019,BB,BB,0,0,0,0
I00900,Industrials,2019,B,B,0,0,0,0
I00901,Energy,2019,B,BB,1,0,0,-1
I00902,Healthcare,2019,BBB,BBB,0,0,0,0
I00903,Consumer,2019,BBB,BBB,0,0,0,0
I00904,Technology,2019,CCC,D,0,0,1,1
I00905,Technology,2019,B,B,0,0,0,0
I00906,Financials,2019,BB,BB,0,0,0,0
I00907,Healthcare,2019,BB,BB,0,0,0,0
I00908,Financials,2019,BBB,BBB,0,0,0,0
I00909,Telecom,2019,BB,BB,0,0,0,0
I00910,Energy,2019,B,B,0,0,0,0
I00911,Retail,2019,AA,AA,0,0,0,0
I00912,Real_Estate,2019,B,BB,1,0,0,-1
I00913,Industrials,2019,BB,BB,0,0,0,0
I00914,Telecom,2019,BB,BB,0,0,0,0
I00915,Technology,2019,AA,AA,0,0,0,0
I00916,Energy,2019,A,A,0,0,0,0
I00917,Industrials,2019,A,A,0,0,0,0
I00918,Energy,2019,BB,BB,0,0,0,0
I00920,Energy,2019,BBB,BBB,0,0,0,0
I00921,Financials,2019,AA,AA,0,0,0,0
I00922,Telecom,2019,A,A,0,0,0,0
I00923,Consumer,2019,BB,B,0,1,0,1
I00924,Healthcare,2019,BBB,BBB,0,0,0,0
I00925,Utilities,2019,AA,AA,0,0,0,0
I00926,Utilities,2019,CCC,CCC,0,0,0,0
I00927,Energy,2019,BBB,BBB,0,0,0,0
I00928,Consumer,2019,A,A,0,0,0,0
I00929,Industrials,2019,B,B,0,0,0,0
I00930,Real_Estate,2019,A,A,0,0,0,0
I00931,Technology,2019,BB,BB,0,0,0,0
I00932,Real_Estate,2019,AA,AA,0,0,0,0
I00933,Telecom,2019,BBB,BBB,0,0,0,0
I00934,Telecom,2019,BBB,BBB,0,0,0,0
I00935,Technology,2019,B,B,0,0,0,0
I00936,Energy,2019,BB,BB,0,0,0,0
I00937,Industrials,2019,BBB,BBB,0,0,0,0
I00938,Telecom,2019,B,B,0,0,0,0
I00939,Technology,2019,A,A,0,0,0,0
I00940,Financials,2019,AA,AA,0,0,0,0
I00942,Technology,2019,B,B,0,0,0,0
I00943,Real_Estate,2019,BB,BB,0,0,0,0
I00944,Healthcare,2019,CCC,CCC,0,0,0,0
I00945,Industrials,2019,A,A,0,0,0,0
I00946,Utilities,2019,BB,BBB,1,0,0,-1
I00947,Telecom,2019,BBB,BB,0,1,0,1
I00948,Technology,2019,BB,BB,0,0,0,0
I00949,Financials,2019,BBB,BBB,0,0,0,0
I00950,Telecom,2019,B,B,0,0,0,0
I00951,Real_Estate,2019,A,A,0,0,0,0
I00952,Technology,2019,CCC,BBB,1,0,0,-3
I00953,Real_Estate,2019,B,B,0,0,0,0
I00954,Healthcare,2019,A,AA,1,0,0,-1
I00955,Real_Estate,2019,BBB,BBB,0,0,0,0
I00956,Consumer,2019,BB,BB,0,0,0,0
I00957,Healthcare,2019,A,A,0,0,0,0
I00958,Healthcare,2019,BBB,BBB,0,0,0,0
I00959,Utilities,2019,BBB,A,1,0,0,-1
I00960,Industrials,2019,B,B,0,0,0,0
I00961,Telecom,2019,BB,BB,0,0,0,0
I00962,Healthcare,2019,AA,AA,0,0,0,0
I00963,Utilities,2019,BBB,BBB,0,0,0,0
I00964,Financials,2019,BBB,BBB,0,0,0,0
I00965,Consumer,2019,BB,BBB,1,0,0,-1
I00966,Healthcare,2019,BBB,BBB,0,0,0,0
I00967,Retail,2019,B,B,0,0,0,0
I00968,Healthcare,2019,A,A,0,0,0,0
I00970,Real_Estate,2019,BBB,BBB,0,0,0,0
I00972,Utilities,2019,B,B,0,0,0,0
I00973,Energy,2019,A,AA,1,0,0,-1
I00974,Healthcare,2019,BBB,BBB,0,0,0,0
I00975,Real_Estate,2019,BBB,BBB,0,0,0,0
I00976,Consumer,2019,CCC,CCC,0,0,0,0
I00977,Industrials,2019,AA,AA,0,0,0,0
I00978,Utilities,2019,BBB,BBB,0,0,0,0
I00979,Retail,2019,CCC,CCC,0,0,0,0
I00980,Financials,2019,AA,AA,0,0,0,0
I00981,Financials,2019,B,B,0,0,0,0
I00982,Telecom,2019,BBB,BBB,0,0,0,0
I00983,Industrials,2019,BBB,BBB,0,0,0,0
I00984,Consumer,2019,AA,AA,0,0,0,0
I00985,Energy,2019,A,A,0,0,0,0
I00986,Industrials,2019,BBB,BBB,0,0,0,0
I00987,Healthcare,2019,BB,BB,0,0,0,0
I00988,Real_Estate,2019,B,B,0,0,0,0
I00989,Industrials,2019,BBB,BBB,0,0,0,0
I00990,Energy,2019,AA,AA,0,0,0,0
I00993,Retail,2019,BBB,BBB,0,0,0,0
I00995,Utilities,2019,B,B,0,0,0,0
I00996,Real_Estate,2019,B,B,0,0,0,0
I00997,Energy,2019,AAA,AAA,0,0,0,0
I00998,Healthcare,2019,BBB,BBB,0,0,0,0
I01000,Retail,2019,B,B,0,0,0,0
I01001,Telecom,2019,BB,BB,0,0,0,0
I01004,Financials,2019,A,A,0,0,0,0
I01005,Industrials,2019,CCC,CCC,0,0,0,0
I01007,Technology,2019,B,B,0,0,0,0
I01008,Retail,2019,B,B,0,0,0,0
I01009,Consumer,2019,A,A,0,0,0,0
I01010,Energy,2019,BBB,BBB,0,0,0,0
I01011,Energy,2019,AA,A,0,1,0,1
I01012,Consumer,2019,B,B,0,0,0,0
I01013,Technology,2019,BBB,A,1,0,0,-1
I01014,Healthcare,2019,BBB,BBB,0,0,0,0
I01015,Energy,2019,A,A,0,0,0,0
I01016,Consumer,2019,AA,AA,0,0,0,0
I01017,Retail,2019,BBB,BBB,0,0,0,0
I01018,Healthcare,2019,AA,AA,0,0,0,0
I01020,Financials,2019,BBB,BBB,0,0,0,0
I01021,Utilities,2019,A,A,0,0,0,0
I01022,Utilities,2019,BB,BB,0,0,0,0
I01023,Healthcare,2019,BBB,BBB,0,0,0,0
I01024,Technology,2019,A,A,0,0,0,0
I01025,Utilities,2019,B,B,0,0,0,0
I01027,Real_Estate,2019,AA,AA,0,0,0,0
I01028,Energy,2019,CCC,CCC,0,0,0,0
I01029,Utilities,2019,A,A,0,0,0,0
I01030,Technology,2019,B,BB,1,0,0,-1
I01031,Utilities,2019,BBB,BBB,0,0,0,0
I01032,Financials,2019,BBB,BBB,0,0,0,0
I01034,Energy,2019,BBB,BBB,0,0,0,0
I01035,Technology,2019,B,B,0,0,0,0
I01036,Telecom,2019,BB,BB,0,0,0,0
I01038,Real_Estate,2019,AA,AA,0,0,0,0
I01039,Energy,2019,BBB,BBB,0,0,0,0
I01040,Telecom,2019,AAA,AAA,0,0,0,0
I01041,Telecom,2019,BBB,BBB,0,0,0,0
I01042,Utilities,2019,AA,AA,0,0,0,0
I01043,Retail,2019,BB,BB,0,0,0,0
I01044,Telecom,2019,A,A,0,0,0,0
I01045,Technology,2019,B,B,0,0,0,0
I01046,Financials,2019,B,B,0,0,0,0
I01047,Consumer,2019,A,A,0,0,0,0
I01048,Retail,2019,B,B,0,0,0,0
I01049,Retail,2019,A,A,0,0,0,0
I01050,Utilities,2019,BBB,BBB,0,0,0,0
I01051,Retail,2019,BBB,BBB,0,0,0,0
I01053,Retail,2019,BBB,BBB,0,0,0,0
I01054,Energy,2019,AA,AA,0,0,0,0
I01055,Energy,2019,AAA,AAA,0,0,0,0
I01056,Telecom,2019,BB,BB,0,0,0,0
I01057,Energy,2019,BB,BB,0,0,0,0
I01058,Retail,2019,BB,BB,0,0,0,0
I01059,Retail,2019,BBB,BBB,0,0,0,0
I01060,Financials,2019,BB,B,0,1,0,1
I01061,Industrials,2019,BBB,BBB,0,0,0,0
I01062,Energy,2019,BBB,BBB,0,0,0,0
I01063,Consumer,2019,BB,BB,0,0,0,0
I01064,Utilities,2019,B,B,0,0,0,0
I01065,Healthcare,2019,B,B,0,0,0,0
I01066,Consumer,2019,A,A,0,0,0,0
I01067,Healthcare,2019,BB,BB,0,0,0,0
I01068,Real_Estate,2019,CCC,D,0,0,1,1
I01069,Telecom,2019,A,A,0,0,0,0
I01070,Telecom,2019,BBB,A,1,0,0,-1
I01071,Retail,2019,BBB,BBB,0,0,0,0
I01072,Technology,2019,BBB,BBB,0,0,0,0
I01073,Real_Estate,2019,BBB,BBB,0,0,0,0
I01074,Industrials,2019,AAA,AAA,0,0,0,0
I01075,Energy,2019,BBB,BBB,0,0,0,0
I01076,Industrials,2019,BB,B,0,1,0,1
I01077,Technology,2019,BB,BB,0,0,0,0
I01078,Telecom,2019,CCC,CCC,0,0,0,0
I01079,Healthcare,2019,BB,BB,0,0,0,0
I01080,Technology,2019,BB,BB,0,0,0,0
I01081,Healthcare,2019,BBB,BBB,0,0,0,0
I01082,Technology,2019,A,A,0,0,0,0
I01083,Healthcare,2019,A,A,0,0,0,0
I01084,Retail,2019,BBB,BBB,0,0,0,0
I01085,Consumer,2019,BBB,BBB,0,0,0,0
I01086,Industrials,2019,B,B,0,0,0,0
I01087,Utilities,2019,B,B,0,0,0,0
I01088,Real_Estate,2019,B,B,0,0,0,0
I01089,Real_Estate,2019,B,B,0,0,0,0
I01090,Financials,2019,BB,BB,0,0,0,0
I01091,Consumer,2019,A,A,0,0,0,0
I01092,Consumer,2019,B,BB,1,0,0,-1
I01093,Real_Estate,2019,BBB,BBB,0,0,0,0
